station_id,station_name,city,state,latitude,longitude,timestamp,AQI,PM2.5,PM10,NO2,SO2,CO,O3,temperature,humidity,wind_speed,traffic_level
ST005,Guindy,Chennai,Tamil Nadu,13.0067,80.2206,2026-02-08 07:49:34,117,89.42,99.04,26.34,15.21,2.32,50.61,36.2,89.2,5.7,Low
ST005,Guindy,Chennai,Tamil Nadu,13.0067,80.2206,2026-02-08 07:51:23,105,89.41,81.42,8.55,14.02,1.82,75.82,25.9,84.5,3.8,Moderate
ST005,Guindy,Chennai,Tamil Nadu,13.0067,80.2206,2026-02-08 08:45:49,86,34.84,90.74,17.91,6.6,2.01,8.83,27.1,80.8,4.9,Moderate
ST004,Anna Nagar,Chennai,Tamil Nadu,13.085,80.2101,2026-02-08 09:57:00,109,56.62,106.34,42.44,3.86,1.2,98.7,34.4,76.4,0.5,High
ST010,Nungambakkam,Chennai,Tamil Nadu,13.0626,80.2295,2026-02-08 10:48:44,141,116.71,86.58,8.73,29.94,3.24,60.17,33.2,81.0,2.3,Moderate
ST007,Porur,Chennai,Tamil Nadu,13.0382,80.1565,2026-02-08 11:03:55,105,81.11,115.15,65.8,29.95,2.74,15.77,31.4,71.5,3.0,Low
ST001,T Nagar,Chennai,Tamil Nadu,13.0418,80.2341,2026-02-08 12:11:37,168,40.26,159.47,13.62,12.52,3.16,44.87,27.5,44.1,4.2,Moderate
ST005,Guindy,Chennai,Tamil Nadu,13.0067,80.2206,2026-02-08 12:26:45,82,72.03,75.72,45.94,6.76,0.35,33.49,27.5,56.3,4.7,Moderate
ST008,OMR,Chennai,Tamil Nadu,12.9716,80.2518,2026-02-08 13:18:31,105,75.65,114.16,16.59,21.56,1.18,65.07,26.3,64.5,5.9,Low
ST002,Adyar,Chennai,Tamil Nadu,13.0012,80.2565,2026-02-08 14:44:17,184,95.36,189.23,11.84,6.18,0.42,35.91,39.5,78.8,5.7,High
ST003,Velachery,Chennai,Tamil Nadu,12.9815,80.218,2026-02-08 16:16:16,137,92.79,158.57,31.32,18.91,4.93,9.66,26.4,63.3,4.2,High
ST005,Guindy,Chennai,Tamil Nadu,13.0067,80.2206,2026-02-08 17:48:57,82,60.32,46.13,44.4,2.0,1.57,37.22,37.8,79.1,5.6,Low
ST009,Perungudi,Chennai,Tamil Nadu,12.9654,80.2461,2026-02-08 18:26:07,218,68.52,215.58,11.88,33.9,2.87,65.49,38.8,68.4,2.5,High
ST008,OMR,Chennai,Tamil Nadu,12.9716,80.2518,2026-02-08 18:36:16,60,26.59,57.25,89.92,16.56,0.34,29.48,38.6,40.3,5.0,High
ST010,Nungambakkam,Chennai,Tamil Nadu,13.0626,80.2295,2026-02-08 18:55:03,119,24.1,136.74,36.44,15.15,0.41,34.74,26.6,59.9,3.7,High
ST010,Nungambakkam,Chennai,Tamil Nadu,13.0626,80.2295,2026-02-08 19:25:46,247,135.28,240.42,15.06,20.9,3.93,24.38,26.6,63.1,0.6,Low
ST002,Adyar,Chennai,Tamil Nadu,13.0012,80.2565,2026-02-08 20:01:50,239,180.32,77.87,42.41,18.42,2.44,63.23,37.0,72.8,1.2,Moderate
ST003,Velachery,Chennai,Tamil Nadu,12.9815,80.218,2026-02-08 20:02:15,99,31.17,90.52,46.82,19.19,0.84,5.09,33.0,45.0,5.6,Low
ST005,Guindy,Chennai,Tamil Nadu,13.0067,80.2206,2026-02-08 20:02:27,50,53.78,56.36,34.1,25.18,1.68,65.01,26.5,77.6,3.6,Low
ST009,Perungudi,Chennai,Tamil Nadu,12.9654,80.2461,2026-02-08 20:31:00,254,178.5,253.3,115.9,11.18,0.57,44.06,25.5,89.9,2.3,High
ST005,Guindy,Chennai,Tamil Nadu,13.0067,80.2206,2026-02-08 21:20:07,115,29.65,127.07,16.95,7.27,0.53,86.62,35.5,54.4,5.3,Low
ST008,OMR,Chennai,Tamil Nadu,12.9716,80.2518,2026-02-08 22:00:56,105,33.5,112.56,7.39,23.2,0.39,84.27,33.6,65.7,4.3,Low
ST007,Porur,Chennai,Tamil Nadu,13.0382,80.1565,2026-02-08 22:46:35,209,163.91,102.07,63.63,11.69,0.83,10.56,33.2,43.3,1.6,Moderate
ST006,Tambaram,Chennai,Tamil Nadu,12.9229,80.1275,2026-02-08 23:21:07,208,173.27,47.32,63.78,21.19,4.76,16.64,24.0,48.4,0.7,Moderate
ST002,Adyar,Chennai,Tamil Nadu,13.0012,80.2565,2026-02-08 23:31:39,112,79.88,32.16,39.79,13.98,4.01,65.9,24.6,58.1,5.0,High
ST001,T Nagar,Chennai,Tamil Nadu,13.0418,80.2341,2026-02-09 00:35:07,150,59.79,149.43,27.28,23.52,2.03,68.05,33.7,52.3,2.6,Low
ST009,Perungudi,Chennai,Tamil Nadu,12.9654,80.2461,2026-02-09 04:10:01,113,51.68,108.04,70.98,8.41,0.61,32.53,34.2,55.7,3.3,High
ST003,Velachery,Chennai,Tamil Nadu,12.9815,80.218,2026-02-09 04:36:36,105,64.59,124.51,99.04,27.2,2.15,69.95,34.0,47.3,1.5,High
ST008,OMR,Chennai,Tamil Nadu,12.9716,80.2518,2026-02-09 04:52:10,187,81.43,196.72,66.87,12.0,0.99,72.39,29.4,42.1,3.8,High
ST005,Guindy,Chennai,Tamil Nadu,13.0067,80.2206,2026-02-09 04:57:42,96,45.69,98.68,21.79,24.09,2.7,58.03,31.8,81.5,5.7,Moderate
ST009,Perungudi,Chennai,Tamil Nadu,12.9654,80.2461,2026-02-09 05:36:16,103,57.9,97.39,67.32,6.56,3.0,55.49,35.1,53.6,1.5,Low
ST006,Tambaram,Chennai,Tamil Nadu,12.9229,80.1275,2026-02-09 06:08:30,96,73.04,33.28,54.37,25.75,1.14,45.02,33.6,83.5,5.4,Moderate
ST006,Tambaram,Chennai,Tamil Nadu,12.9229,80.1275,2026-02-09 06:09:22,283,212.69,254.72,39.75,16.63,5.05,35.11,24.2,86.4,2.9,High
ST001,T Nagar,Chennai,Tamil Nadu,13.0418,80.2341,2026-02-09 07:45:03,107,29.29,96.59,18.95,26.17,4.48,99.69,38.4,44.5,1.2,Moderate
ST003,Velachery,Chennai,Tamil Nadu,12.9815,80.218,2026-02-09 07:48:08,114,95.8,86.36,40.43,24.81,3.38,32.44,38.0,79.1,0.6,High
ST007,Porur,Chennai,Tamil Nadu,13.0382,80.1565,2026-02-09 09:02:56,71,60.05,84.33,10.36,14.14,1.89,52.4,26.6,63.8,4.5,Low
ST007,Porur,Chennai,Tamil Nadu,13.0382,80.1565,2026-02-09 09:10:32,71,55.31,61.21,28.54,31.22,2.59,58.71,29.2,63.4,1.3,High
ST001,T Nagar,Chennai,Tamil Nadu,13.0418,80.2341,2026-02-09 09:16:45,174,13.63,172.16,29.48,5.58,2.4,32.01,39.4,79.6,3.8,Moderate
ST010,Nungambakkam,Chennai,Tamil Nadu,13.0626,80.2295,2026-02-09 09:34:35,152,72.66,161.59,122.85,22.23,5.43,22.91,34.9,60.4,0.6,Moderate
ST004,Anna Nagar,Chennai,Tamil Nadu,13.085,80.2101,2026-02-09 10:02:47,211,97.98,219.03,48.26,16.1,0.81,81.25,24.3,50.3,3.2,High
ST010,Nungambakkam,Chennai,Tamil Nadu,13.0626,80.2295,2026-02-09 10:15:32,138,108.14,100.48,18.56,5.59,4.14,92.25,24.3,76.4,2.3,Moderate
ST001,T Nagar,Chennai,Tamil Nadu,13.0418,80.2341,2026-02-09 12:09:04,197,147.93,59.34,93.18,11.62,5.84,82.69,38.0,70.7,1.4,High
ST009,Perungudi,Chennai,Tamil Nadu,12.9654,80.2461,2026-02-09 12:09:40,46,31.16,20.0,44.85,11.53,2.44,37.2,38.7,75.3,4.5,Low
ST009,Perungudi,Chennai,Tamil Nadu,12.9654,80.2461,2026-02-09 12:15:58,105,73.3,70.53,34.93,13.98,1.01,95.1,28.2,59.0,3.7,Low
ST002,Adyar,Chennai,Tamil Nadu,13.0012,80.2565,2026-02-09 12:27:12,242,185.26,109.27,41.02,41.13,4.75,98.67,37.1,75.3,0.9,Low
ST002,Adyar,Chennai,Tamil Nadu,13.0012,80.2565,2026-02-09 12:52:25,53,32.36,49.53,26.39,32.13,3.65,97.63,33.2,90.0,2.1,Low
ST009,Perungudi,Chennai,Tamil Nadu,12.9654,80.2461,2026-02-09 13:14:21,246,200.06,163.09,16.65,28.06,2.28,19.72,34.3,88.6,0.8,Moderate
ST006,Tambaram,Chennai,Tamil Nadu,12.9229,80.1275,2026-02-09 13:33:42,218,53.97,207.7,49.37,17.8,2.89,39.93,28.9,49.1,1.0,High
ST010,Nungambakkam,Chennai,Tamil Nadu,13.0626,80.2295,2026-02-09 17:37:44,124,52.77,113.42,5.0,16.4,0.84,86.92,24.2,48.1,6.0,Low
ST001,T Nagar,Chennai,Tamil Nadu,13.0418,80.2341,2026-02-09 19:04:10,187,131.98,38.21,93.68,10.46,5.02,21.29,34.6,55.6,2.3,Moderate
ST006,Tambaram,Chennai,Tamil Nadu,12.9229,80.1275,2026-02-09 19:07:06,62,10.0,67.41,7.73,18.93,0.79,47.15,37.9,61.6,4.9,Low
ST008,OMR,Chennai,Tamil Nadu,12.9716,80.2518,2026-02-09 19:41:49,154,33.16,159.89,22.17,22.01,1.94,60.06,36.4,64.3,1.7,Low
ST005,Guindy,Chennai,Tamil Nadu,13.0067,80.2206,2026-02-09 20:21:15,63,20.51,67.67,57.83,33.65,0.52,94.87,32.9,88.0,0.8,Low
ST003,Velachery,Chennai,Tamil Nadu,12.9815,80.218,2026-02-09 22:35:53,177,133.03,25.78,40.0,18.65,3.46,9.67,29.5,60.5,4.5,Moderate
